If Only (2004),"Comedy, Drama, Fantasy",It takes a tragedy to teach the young businessman Ian to put love ahead of work and open up to his musician girlfriend Samantha.
Saturday the 14th (1981),"Comedy, Fantasy, Horror",A family inherits an old mansion which houses the dangerous 'Book of Evil' that has all the monsters of the world trapped inside it.
Ruby Sparks (2012),"Comedy, Drama, Fantasy","A novelist struggling with writer's block finds romance in a most unusual way: by creating a female character he thinks will love him, then willing her into existence."
Birth (2004),"Drama, Fantasy, Mystery",A young boy attempts to convince a woman that he is her dead husband reborn.
The Lost World (1960),"Adventure, Fantasy, Sci-Fi",Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.
Herbie Fully Loaded (2005),"Adventure, Comedy, Family","Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor."
The Grinch (2018),"Animation, Comedy, Family",A grumpy Grinch plots to ruin Christmas for the village of Whoville.
Migration (I) (2023),"Animation, Adventure, Comedy",A family of ducks try to convince their overprotective father to go on the vacation of a lifetime.
The Map of Tiny Perfect Things (2021),"Comedy, Fantasy, Romance","Two teens live the same day repeatedly, enabling them to create a map of things to remember."
Ryû to sobakasu no hime (2021),"Animation, Adventure, Drama","Suzu is a shy high school student living in a rural village. For years, she has only been a shadow of herself. But when she enters ""U"", a massive virtual world, she escapes into her online persona as Belle, a globally-beloved singer."
Underworld: Evolution (2006),"Action, Fantasy, Thriller","Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
The Man Who Killed Don Quixote (2018),"Adventure, Comedy, Drama","Toby, a disillusioned film director, is pulled into a world of time-jumping fantasy when a Spanish cobbler believes himself to be Sancho Panza. He gradually becomes unable to tell dreams from reality."
Alvin and the Chipmunks: Chipwrecked (2011),"Animation, Adventure, Comedy","Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems."
The Grudge (I) (2020),"Fantasy, Horror",A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.
Arthur et les Minimoys (2006),"Animation, Adventure, Comedy","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, tiny people living in harmony with nature."
Oegye+in 1bu (2022),"Action, Adventure, Fantasy",The door of time opens between the swordsman who wants to seize the legendary divine sword at the end of the Goryeo Dynasty and those who chase after an alien prisoner imprisoned in a human body in 2022.
The Little Mermaid (2018),"Adventure, Drama, Fantasy",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.
Star Trek V: The Final Frontier (1989),"Action, Adventure, Fantasy",Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.
Harry and the Hendersons (1987),"Comedy, Family, Fantasy",The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.
The Prophecy (1995),"Action, Crime, Drama","At the scene of a bizarre murder, L.A. homicide detective Thomas Dagget discovers a lethal heavenly prophecy now being fulfilled on earth. In his fight to stop the forces of evil, he finds an unlikely ally in an elementary school teacher."
Pumpkinhead (1988),"Fantasy, Horror","After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers."
Freaks Out (2021),"Adventure, Drama, Fantasy","Rome, 1943: Matilde, Cencio, Fulvio and Mario are the main attractions of the ""Mezza Piotta Circus"" run by Israel, meanwhile someone starts looking for the four freaks with a plan that could change the fate of the whole world."
Isn't It Romantic (2019),"Comedy, Fantasy, Musical",A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.
Dracula (1931),"Drama, Fantasy, Horror","Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night."
Lara Croft: Tomb Raider - The Cradle of Life (2003),"Action, Adventure, Fantasy","Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her."
Just Like Heaven (2005),"Comedy, Drama, Fantasy",A lonely landscape architect falls for the spirit of the beautiful woman who used to live in his new apartment.
The Little Mermaid (II) (2023),"Animation, Comedy, Drama","In this ""half-fish"" out-of-water animated adventure, a mermaid princess makes a bargain with a sea witch to become human."
Bubba Ho-Tep (2002),"Comedy, Fantasy, Horror","Elvis Presley and a black ""JFK"" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their anuses. The two decide to fight back."
Vampire Academy (2014),"Action, Comedy, Drama","Rose Hathaway is a Dhampir, half human-half vampire, a guardian of the Moroi, peaceful, mortal vampires living discreetly within our world. Her calling is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi."
Kate & Leopold (2001),"Comedy, Fantasy, Romance",An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.
Sinbad: Legend of the Seven Seas (2003),"Animation, Adventure, Comedy",The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.
Pete's Dragon (2016),"Action, Adventure, Comedy","The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon."
Like Mike (2002),"Comedy, Family, Fantasy","A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them."
Pete's Dragon (1977),"Animation, Adventure, Comedy",An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.
The Family Man (2000),"Comedy, Drama, Fantasy","A fast-lane investment broker, offered the opportunity to see how the other half lives, wakes up to find that his sports car and girlfriend have become a mini-van and wife."
The Sword and the Sorcerer (1982),"Action, Adventure, Fantasy",A mercenary with a three-bladed sword rediscovers his royal heritage's dangerous future when he is recruited to help a princess foil the designs of a brutal tyrant and a powerful sorcerer in conquering a land.
Leprechaun Returns (2018),"Comedy, Fantasy, Horror","The Leprechaun returns once again, when a group of girls unwillingly awaken him after they tear down a cabin so that they can build a new sorority house."
Status Update (II) (2018),"Comedy, Fantasy, Romance","Uprooted by his parents' separation, teenager Kyle Moore is unable to fit into his new hometown until he stumbles upon a magical app that makes his social-media updates come true, changing his entire life."
Before I Wake (2016),"Drama, Fantasy, Horror",A couple adopt an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.
Xanadu (1980),"Fantasy, Musical, Romance",A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.
Scrooged (1988),"Comedy, Drama, Fantasy","A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve."
America: The Motion Picture (2021),"Animation, Action, Adventure",A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.
Idle Hands (1999),"Comedy, Fantasy, Horror",A teenage slacker's right hand becomes possessed with murderous intent.
Beyond the Door III (1989),"Drama, Fantasy, Horror","An introverted American student of Balkan descent travels to Yugoslavia as part of a school trip to witness an ancient pagan ritual, but the pagans hide a deadly secret."
Zapped! (1982),"Comedy, Fantasy, Sci-Fi",A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.
Untitled Spider-Man Sequel (2024),"Action, Adventure, Fantasy",Plot under wraps
Kimetsu no Yaiba: Tsuzumi Yashiki Hen (2021),"Animation, Action, Fantasy",Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.
Ci sha xiao shuo jia (2021),"Action, Adventure, Fantasy","Six years after the abduction of his daughter, a man is hired to kill the author of a fantasy novel, but the world of the novel seems to intersect with reality."
Boys of Summer (),"Adventure, Fantasy, Mystery","In the summer of 1997, a local boy and his friends team up with a retired detective to confront a witch that has secretly moved to Martha's Vineyard. Together, they must work to overcome their fears and save the island."
Lilo & Stitch (),"Action, Adventure, Comedy",Live-action remake of Disney's animated classic 'Lilo and Stitch'.
The Sword in the Stone (1963),"Animation, Adventure, Comedy","A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history."
Winnie the Pooh (2011),"Animation, Adventure, Comedy","While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson."
Wizards (1977),"Animation, Adventure, Fantasy","On a post-apocalyptic Earth, a wizard and his faire folk comrades fight an evil wizard who's using technology in his bid for conquest."
Osmosis Jones (2001),"Animation, Action, Adventure","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank."
Slaughterhouse Rulez (2018),"Action, Comedy, Fantasy",An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror.
Peggy Sue Got Married (1986),"Comedy, Drama, Fantasy","Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school."
Bakjwi (2009),"Drama, Fantasy, Horror","Through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways."
Moana (2025),"Adventure, Comedy, Family",Live action ofMoana(2016)
Phenomenon (1996),"Drama, Fantasy, Romance","An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis."
Teenage Mutant Ninja Turtles III (1993),"Action, Adventure, Comedy","When their closest friend April O'Neil discovers an ancient scepter with magical powers, the turtles must cow-a-bunga their way back to 17th century Japan to rescue her from the evil clutches of Lord Norinaga."
Neko no ongaeshi (2002),"Animation, Adventure, Comedy","After helping a cat, a seventeen-year-old girl finds herself involuntarily engaged to a cat Prince in a magical world where her only hope of freedom lies with a dapper cat statuette come to life."
Choses secrètes (2002),"Comedy, Drama, Fantasy","Two young women find themselves struggling to survive in Paris, street-wise Nathalie, a stripper, and naïve Sandrine, a barmaid. Together, they discover that sex can be used to their ...See full summary»"
Gulliver's Travels (2010),"Adventure, Comedy, Family","Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens."
Legend of the Guardians: The Owls of Ga'Hoole (2010),"Animation, Action, Adventure","When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace."
Tales from the Darkside: The Movie (1990),"Comedy, Fantasy, Horror","To stall a witch plotting to eat him, a boy reads her horror tales dealing with a collegian's resurrection of a mummy, a murderous cat, and an artist's pact with a gargoyle."
Zoom (2006),"Action, Adventure, Comedy",Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.
The Return of Captain Invincible (1983),"Comedy, Fantasy, Musical","In World War II, Captain Invincible used his superpowers against the Nazis, and he was a hero. But when they accused him of supporting the Communists, he retired to Australia. Now, after a ...See full summary»"
Ramayana: The Legend of Prince Rama (1993),"Animation, Action, Adventure","An anime adaptation of the Hindu epic the Ramayana, where Lord Ram combats the wicked king Ravana."
The Jacket (2005),"Drama, Fantasy, Mystery","A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a doctor's experiments, and his life is completely affected by them."
Underworld: Rise of the Lycans (2009),"Action, Fantasy, Thriller","An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans."
Phantom of the Paradise (1974),"Comedy, Drama, Fantasy","A disfigured composer sells his soul for the woman he loves so that she will perform his music. However, an evil record tycoon betrays him and steals his music to open his rock palace, The Paradise."
Smosh: The Movie (2015),"Adventure, Comedy, Fantasy",An embarrassing video of Anthony surfaces online right before his fifth high school reunion. The Smosh dudes then take a portal into YouTube and race to change the video and re-write history before it blows Anthony's chances of reconnecting with his teen crush Anna.
Dragonslayer (1981),"Action, Adventure, Fantasy",A young wizarding apprentice is sent to kill a dragon which has been devouring girls from a nearby kingdom.
One Piece Film Red (2022),"Animation, Action, Adventure","For the first time ever, Uta - the most beloved singer in the world - will reveal herself to the world at a live concert. The voice that the whole world has been waiting for is about to resound."
The Kiss (1988),"Drama, Fantasy, Horror","After the death of her mother, a teenage girl is faced with bizarre supernatural occurrences when her mother's estranged sister arrives and begins to infiltrate her and her father's lives."
The Gate (1987),"Fantasy, Horror",Kids left home alone accidentally unleash a horde of malevolent demons from a mysterious hole in their suburban backyard.
Little Monsters (1989),"Adventure, Comedy, Family",A boy discovers an incredible and gruesome world of monsters under his bed.
The Barbarians (1987),"Action, Adventure, Fantasy",Two twin barbarians seek revenge from the warlord who massacred their tribe and captured them when they were small children.
The Omen (2006),"Drama, Fantasy, Horror",An American official realizes that his young son may literally be the Devil incarnate.
A Midsummer Night's Dream (1999),"Comedy, Fantasy, Romance","Lovers' lives are complicated by city law, feuding faerie royalty, and... love."
Hercules in New York (1970),"Adventure, Comedy, Fantasy",Hercules is sent to Earth where he finds true love and starts a promising career in the bodybuilder business.
Night of the Demons (1988),"Comedy, Fantasy, Horror","Ten teenagers party at an abandoned funeral parlor on Halloween night. When an evil force awakens, demonic spirits keep them from leaving and turn their gathering into a living Hell."
The Happytime Murders (2018),"Action, Comedy, Crime","When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case."
Shingeki no kyojin (2015),"Action, Adventure, Drama","In a world where giant humanoid Titans prey on humans, Eren joins the scouting legion to get revenge on the monsters who killed everyone in his town."
Star Wars: New Jedi Order (2027),"Action, Adventure, Fantasy",The plot is unknown.
One Million Years B.C. (1966),"Adventure, Comedy, Fantasy","Prehistoric man Tumak is banished from his savage tribe and meets pretty Loana, who belongs to a gentler coastal tribe, but he must fight caveman Payto to win her favors."
Warlock: The Armageddon (1993),"Action, Fantasy, Horror",An order of Druids train their children to battle an evil Warlock determined to unleash Satan upon the world by bringing a collection of five mystic rune stones together.
Cats & Dogs (2001),"Action, Adventure, Comedy","A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware."
Dracula: Dead and Loving It (1995),"Comedy, Fantasy, Horror",Mel Brooks' parody of the classic vampire story and its famous film adaptations.
Evil Toons (1992),"Animation, Comedy, Horror","Burt has a cleaning company and hires four women to clean an isolated house. They find an old book, a dagger and a soul shred and when one of them, Megan, reads an incantation, she unleashes an evil beast in our world."
Outside the Wire (2021),"Action, Adventure, Fantasy","In the near future, a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack."
Interstate 60: Episodes of the Road (2002),"Adventure, Comedy, Drama","Neal Oliver, a very confused young man and an artist, takes a journey of a lifetime on a highway I60 that doesn't exist on any of the maps, going to the places he never even heard of, searching for an answer and his dreamgirl."
Thinner (1996),"Fantasy, Horror",An obese attorney is cursed by a gypsy to rapidly and uncontrollably lose weight.
Young Sherlock Holmes (1985),"Adventure, Fantasy, Mystery","When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate."
Toys (1992),"Adventure, Comedy, Drama","When Lieutenant General Leland Zevo (Sir Michael Gambon) inherits a toymaking company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever."
The Indian in the Cupboard (1995),"Drama, Family, Fantasy","Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cupboard from his older brother, a set of antique keys from his mother, and a plastic Indian from his best friend, Patrick."
Waking Life (2001),"Animation, Drama, Fantasy",A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.
Dr. Dolittle 2 (2001),"Comedy, Family, Fantasy",Dolittle must save a forest and a bear's life.
Petite maman (2021),"Drama, Fantasy",Nelly has just lost her grandmother and is helping her parents clean out her mother's childhood home. She explores the house and the surrounding woods. One day she meets a girl her age building a tree-house.
The House with a Clock in Its Walls (2018),"Comedy, Family, Fantasy",A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.
Road to Bali (1952),"Adventure, Comedy, Fantasy","Two unemployed show-biz pals accept treasure-diving work in Bali for a local princess and they find treasure, love and trouble."
"I, Frankenstein (2014)","Action, Fantasy, Sci-Fi","Frankenstein's creature finds himself caught in an all-out, centuries-old war between two immortal clans."
Premonition (I) (2007),"Drama, Fantasy, Mystery","A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead."
Valhalla Rising (2009),"Action, Adventure, Drama","Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land."
Inkheart (2008),"Adventure, Family, Fantasy","A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero."
How to Train Your Dragon (2025),"Action, Adventure, Family","Follows a young Viking as he aspires to hunt dragons, and how he becomes unexpectedly a friend of a young dragon."
Baskin (2015),"Crime, Drama, Fantasy",A squad of unsuspecting cops go through a trapdoor to Hell when they stumble upon a Black Mass in an abandoned building.
The Monster Squad (1987),"Action, Comedy, Fantasy",A young group of monster fanatics attempt to save their hometown from Count Dracula and his monsters.
Beastly (2011),"Drama, Fantasy, Romance","A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love."
Tooth Fairy (I) (2010),"Comedy, Family, Fantasy",A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.
Artemis Fowl (2020),"Adventure, Family, Fantasy","Artemis Fowl, a young criminal prodigy, hunts down a secret society of fairies to find his missing father."
Black Knight (2001),"Adventure, Comedy, Fantasy","Martin Lawrenceplays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England."
Spy Kids 4: All the Time in the World (2011),"Action, Adventure, Comedy","A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
The Magic Flute (2022),"Adventure, Fantasy, Musical","Follows 17-year-old Tim Walker as he travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute."""
The Brave Little Toaster (1987),"Animation, Adventure, Family",A group of dated appliances embark on a journey to the city to find their master after being abandoned in a cabin in the woods.
Song of the South (1946),"Animation, Comedy, Family","The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear."
Jason Goes to Hell: The Final Friday (1993),"Fantasy, Horror, Thriller",Serial killer Jason Voorhees' supernatural origins are revealed.
Double Dragon (1994),"Action, Adventure, Comedy","Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power."
The Chronicles of Narnia: The Silver Chair (),"Adventure, Fantasy","Jill Pole, Eustace Scrubb, and Puddleglum the Marsh-wiggle set off on a journey to the land north of Narnia in order to rescue King Caspian's missing son, Rilian."
Rubber (2010),"Comedy, Fantasy, Horror","A homicidal car tire, discovering it has destructive psionic power, sets its sights on a desert town once a mysterious woman becomes its obsession."
Stay Alive (2006),"Fantasy, Horror, Mystery","For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess."
The Hudsucker Proxy (1994),"Comedy, Drama, Fantasy",A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
The Santa Clause (1994),"Comedy, Drama, Family","When a man inadvertently makes Santa fall off his roof on Christmas Eve, he finds himself magically recruited to take his place."
A Haunted House (2013),"Comedy, Fantasy, Horror","Malcolm and Kisha move into their dream home, then learn that a demon also resides there. When Kisha becomes possessed, Malcolm--determined to keep his sex life on track--turns to a priest, a psychic, and a ghostbusting team for help."
Welcome to Marwen (2018),"Biography, Comedy, Drama",A victim of a brutal attack finds a unique and beautiful therapeutic outlet to help him through his recovery process.
Abominable (2019),"Animation, Adventure, Comedy",Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.
The Nutcracker and the Four Realms (2018),"Adventure, Family, Fantasy",A young girl is transported into a magical world of gingerbread soldiers and an army of mice.
The Smurfs 2 (2013),"Animation, Adventure, Comedy","The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs."
Howl (I) (2015),"Action, Fantasy, Horror","When passengers on a train are attacked by a creature, they must band together in order to survive until morning."
Doragon bôru chô: Burorî (2018),"Animation, Action, Adventure","Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before."
Deathstalker (1983),"Action, Adventure, Fantasy","A lone warrior nicknamed Deathstalker is sent by a witch on a quest to find a sword, a chalice, and an amulet, two of which are held by the wicked king and sorcerer, Munkar."
Red Riding Hood (2011),"Fantasy, Horror, Mystery","Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure."
ParaNorman (2012),"Animation, Adventure, Comedy","A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse."
A Dog's Journey (2019),"Adventure, Comedy, Drama",A dog finds the meaning of his own existence through the lives of the humans he meets.
Mamula (2014),"Drama, Fantasy, Horror",Two young American women go on a Mediterranean vacation and uncover the watery lair of a killer mermaid hidden beneath an abandoned military fortress. What was once a carefree adventure becomes a deadly fight for survival.
Bordello of Blood (1996),"Comedy, Fantasy, Horror",The Crypt Keeper returns to tell the story of a funeral parlor that moonlights as a vampire bordello.
Gothic (1986),"Drama, Fantasy, Horror",The Shelleys visit Lord Byron and compete to write a horror story.
BloodRayne (2005),"Action, Fantasy, Horror","In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother."
Gekijoban Bishojo Senshi Sailor Moon Cosmos (2023),"Animation, Action, Adventure",The Sailor Senshi team up with the Sailor Starlights to stop Sailor Galaxia from conquering the galaxy.
Bait (III) (2012),"Action, Fantasy, Horror",A freak tsunami traps shoppers at a coastal Australian supermarket inside the building - along with 12-foot Great White Sharks.
Birdemic: Shock and Terror (2010),"Fantasy, Horror, Mystery","A horde of mutated birds descends upon the quiet town of Half Moon Bay, California. As the death toll rises, two citizens manage to fight back, but will they survive Birdemic?"
In the Name of the King: A Dungeon Siege Tale (2007),"Action, Adventure, Fantasy","A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian."
Wolves (2014),"Action, Fantasy, Horror",A boy is trying to find out about his family history and stumbles upon a town of lycans.
Cold Skin (2017),"Action, Fantasy, Horror",A young man arrives at a remote island to take a post of weather observer only to find himself defending the watchtower from deadly creatures which live in the island shores.
The Wolfman (2010),"Drama, Fantasy, Horror","Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf."
Brahmastra Part One: Shiva (2022),"Action, Adventure, Fantasy","This is the story of Shiva who sets out in search of love and self-discovery. During his journey, he has to face many evil forces that threaten our existence."
The One I Love (2014),"Comedy, Drama, Fantasy","A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation."
Song of the Sea (2014),"Animation, Adventure, Drama","Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."
Troll 2 (1990),"Comedy, Fantasy, Horror","A vacationing family discovers that the entire town they're visiting is inhabited by goblins, disguised as humans, who plan to eat them."
La cité des enfants perdus (1995),"Drama, Fantasy, Sci-Fi","A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process."
Smurfs: The Lost Village (2017),"Animation, Adventure, Comedy","In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history."
Bewitched (2005),"Comedy, Fantasy, Romance","Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcomBewitched(1964)."
Naked (I) (2017),"Comedy, Fantasy, Romance","Nervous about finally getting married, a guy is forced to relive the same nerve-wracking hours over and over again until he gets things right on his wedding day."
The Ant Bully (2006),"Animation, Adventure, Comedy","After Lucas Nickle floods an ant colony with his water gun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins."
The Forbidden Kingdom (2023),Fantasy,Add a Plot
The Bye Bye Man (2017),"Drama, Fantasy, Horror",Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.
Prisoners of the Ghostland (2021),"Fantasy, Horror, Thriller",A notorious criminal must break an evil curse in order to rescue an abducted girl who has mysteriously disappeared.
Underground (1995),"Comedy, Drama, Fantasy","A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate."
Daniel Isn't Real (2019),"Drama, Fantasy, Horror","A troubled college freshman, Luke, suffers a violent family trauma. He then resurrects his charismatic childhood imaginary friend Daniel to help him cope, not realizing how dangerous Daniel is."
Heaven Can Wait (1978),"Comedy, Fantasy, Romance","A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire."
Noelle (2019),"Adventure, Comedy, Family","Santa's daughter must take over the family business when her father retires and her brother, who is supposed to inherit the Santa role, gets cold feet."
Underworld: Awakening (2012),"Action, Fantasy, Horror","When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind."
Something Wicked This Way Comes (1983),"Fantasy, Mystery, Thriller","In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk."
Escape to Witch Mountain (1975),"Adventure, Family, Fantasy",Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?
Er ist wieder da (2015),"Comedy, Drama, Fantasy","Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society."
My Little Pony: A New Generation (2021),"Animation, Adventure, Comedy","After the time of the Mane 6, Sunny--a young Earth Pony--and her new Unicorn friend Izzy explore their world and strive to restore Harmony to Equestria."
A Dark Song (2016),"Drama, Fantasy, Horror",A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.
"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)","Comedy, Drama, Family","Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day."
The Addams Family 2 (2021),"Animation, Adventure, Comedy","The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters. Sequel to the 2019 animated film, 'The Addams Family'."
The Invisible (2007),"Crime, Drama, Fantasy",A teenager is left invisible to the living after an attack.
Freaky Friday (1976),"Comedy, Family, Fantasy",A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.
Jûbê ninpûchô (1993),"Animation, Action, Adventure",A vagabond swordsman is aided by a kunoichi and a spy in battling a demonic clan of killers - led by a ghost from his past - who are bent on overthrowing the Tokugawa Shogunate.
Jonah Hex (2010),"Action, Drama, Fantasy","The U.S. military makes a scarred bounty hunter with warrants on his own head an offer he cannot refuse: in exchange for his freedom, he must stop a terrorist who is ready to unleash Hell on Earth."
Teen Wolf Too (1987),"Comedy, Fantasy","Todd Howard is a struggling college student. Nothing seems to be going very well for him, until he turns into a wolf."
Tales from the Crypt: Demon Knight (1995),"Action, Fantasy, Horror",High-level demons collect low-level demons as warriors in attempt to obtain a key containing the blood of Christ. The key is guarded by immortal warriors called Demon Knights.
Winter's Tale (2014),"Drama, Fantasy, Mystery","A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her."
The Little Vampire (2000),"Adventure, Comedy, Family","A lonely American boy living in Scotland makes a new best friend, a fellow nine year-old who happens to be a vampire."
Tuck Everlasting (2002),"Drama, Family, Fantasy",A young woman meets and falls in love with a young man who is part of a family of immortals.
